userID,gender,age,city,state,membershipType,CreditScore,signUpDate,#_times_logged_in,avg_mins_logged_in,most_common_activityType,most_common_accountType,avg_#_of_activities_per_login,last_logged_in,days_since_login,most_recent_activity,most_recent_device_used,most_common_transaction_type,avg_income_payment,avg_days_between_login
1132,Female,33,North Jeffrey,Hawaii,Premium,780,2022-01-03,19,32,View Accounts,Investments,3,2023-11-25 11:45:22.000,2,Set Goal,Mobile,Entertainment,2467.88,36
1133,Male,51,Lake Ryanfurt,Tennessee,Free,643,2022-11-20,21,31,View Budget,Car Loan,3,2023-11-22 13:58:50.000,5,View Goals,Desktop,Income,2899.2,17
1134,Female,63,Jessicaberg,Colorado,Premium,684,2022-06-20,29,33,Checked Credit Score,Mortgage,3,2023-11-09 05:45:31.000,18,Viewed Notifications,Mobile,Travel,3161.21,17
1135,Female,48,Lake Mistyport,Wisconsin,Free,642,2023-04-09,17,37,Added Account,Investments,3,2023-11-07 11:27:54.000,20,Viewed Notifications,Desktop,Shopping,3788.67,10
1136,Female,41,Port Justin,Arizona,Free,737,2022-08-02,4,25,View Budget,Mortgage,4,2023-10-21 08:01:57.000,37,View Accounts,Mobile,Travel,2793.43,113
1137,Other,35,Port Ashley,Oregon,Free,758,2022-06-12,6,40,View Budget,Investments,3,2023-11-15 01:48:13.000,12,View Budget,Mobile,Bills,3227.79,88
1138,Male,35,Santanaville,Georgia,Premium,713,2022-06-06,22,32,View Goals,Investments,3,2023-11-25 00:03:50.000,2,Reviewed Transaction History,Mobile,Groceries,3623.63,25
1139,Male,58,Lake Robertville,Oregon,Premium,635,2022-05-12,12,28,View Budget,Investments,3,2023-10-23 13:28:30.000,35,View Accounts,Mobile,Income,3160.07,44
114,Other,28,Davidhaven,Kentucky,Premium,689,2022-03-21,19,32,Added Account,Car Loan,3,2023-08-17 09:27:04.000,102,Added Account,Mobile,Bills,1381.86,26
1140,Male,22,New Brandon,Pennsylvania,Free,706,2023-11-12,5,34,View Goals,Mortgage,2,2023-11-26 14:51:31.000,1,Added Account,Mobile,Travel,3215.06,3
1141,Male,18,Meredithville,Wyoming,Free,688,2023-01-29,28,33,Reviewed Transaction History,Only Checking and Savings,3,2023-11-25 15:18:43.000,2,Checked Credit Score,Mobile,Groceries,3083.4,10
1142,Other,60,Pamelaside,South Dakota,Premium,720,2022-10-21,5,40,Checked Credit Score,Only Checking and Savings,4,2023-09-20 21:10:54.000,68,Checked Credit Score,Mobile,Dining,3673.17,80
1143,Other,44,South Shanebury,Hawaii,Free,684,2021-12-18,5,28,Viewed Notifications,Investments,4,2023-11-04 01:11:50.000,23,Created Budget,Mobile,Travel,1362.93,158
1144,Female,19,North Thomasbury,New Hampshire,Premium,791,2022-12-07,28,37,Reviewed Transaction History,Student Loan,3,2023-11-11 11:10:51.000,16,Created Budget,Mobile,Bills,3326.89,12
1145,Other,31,West Charleshaven,Illinois,Free,674,2023-11-16,24,33,Set Goal,Investments,3,2023-11-26 07:52:28.000,1,Set Goal,Mobile,Travel,2888.53,0
1146,Other,37,New Robinmouth,California,Free,670,2022-03-27,29,27,Turned off notifications,Credit Card,3,2023-11-20 03:21:58.000,7,View Budget,Mobile,Income,2597.71,21
1147,Other,44,Michaelborough,Colorado,Free,696,2023-01-12,21,33,View Goals,Credit Card,3,2023-10-25 01:32:25.000,33,Set Goal,Mobile,Income,2861.33,13
1148,Female,28,Lake Brianshire,Arkansas,Premium,715,2022-06-03,4,38,Created Budget,Credit Card,3,2023-09-29 09:26:37.000,59,Checked Credit Score,Desktop,Bills,2029.72,144
1149,Male,41,Melanieburgh,Idaho,Free,668,2021-12-31,7,25,View Budget,Credit Card,3,2023-11-19 00:19:15.000,8,Reviewed Transaction History,Desktop,Entertainment,3184.22,112
115,Other,48,Johnsonside,Delaware,Free,752,2023-10-29,30,35,Turned off notifications,Investments,3,2023-11-26 20:26:03.000,1,Created Budget,Mobile,Shopping,3741.78,0
1150,Female,34,New Rachelview,California,Premium,759,2022-11-05,30,33,Set Goal,Mortgage,3,2023-11-26 14:13:39.000,1,Set Goal,Mobile,Income,2915.5,11
1151,Other,67,North Brandon,Massachusetts,Free,794,2023-01-26,8,25,View Accounts,Student Loan,3,2023-10-29 18:19:32.000,29,View Accounts,Mobile,Income,2713.46,27
1152,Male,63,Pamelaborough,Georgia,Premium,726,2023-01-01,17,33,View Goals,Student Loan,3,2023-10-10 19:38:04.000,48,View Goals,Mobile,Dining,2916.53,15
1153,Other,30,Port Christopher,Alaska,Premium,711,2022-03-22,22,33,Viewed Notifications,Mortgage,3,2023-09-25 22:20:22.000,63,View Goals,Mobile,Shopping,3159.72,25
1154,Other,70,Port Rachelchester,Oregon,Free,763,2023-06-16,13,33,Checked Credit Score,Investments,3,2023-11-15 21:46:34.000,12,Turned off notifications,Mobile,Groceries,3532.75,12
1155,Other,63,Allisonstad,New Hampshire,Premium,749,2023-04-03,2,42,Turned off notifications,Mortgage,3,2023-08-17 10:37:44.000,102,View Goals,Mobile,Income,3343.63,51
1156,Male,55,Stacyshire,Hawaii,Premium,672,2021-11-29,27,30,Added Account,Only Checking and Savings,3,2023-10-20 09:39:54.000,38,Turned off notifications,Mobile,Income,3675.35,26
1157,Other,23,Jessicastad,Washington,Free,715,2021-12-21,8,30,Created Budget,Investments,3,2023-08-12 17:35:05.000,107,Checked Credit Score,Mobile,Entertainment,2760.68,85
1158,Male,36,Lake Sarahville,Arizona,Premium,684,2023-03-13,28,36,View Budget,Student Loan,3,2023-11-18 11:16:52.000,9,Created Budget,Mobile,Travel,2991.07,9
1159,Male,54,Howardhaven,Arkansas,Free,750,2022-12-31,26,33,Set Goal,Credit Card,3,2023-09-29 09:46:12.000,59,Reviewed Transaction History,Mobile,Shopping,3254.24,10
116,Male,21,South Brenda,West Virginia,Free,699,2022-09-08,2,32,Viewed Notifications,Mortgage,5,2023-10-11 19:17:32.000,47,Added Account,Mobile,Travel,2099.78,96
1160,Female,44,Carlsonport,Maine,Premium,751,2022-07-10,28,31,Reviewed Transaction History,Student Loan,3,2023-11-17 15:16:59.000,10,Checked Credit Score,Mobile,Income,2439.04,18
1161,Male,42,Sandychester,Kansas,Free,762,2023-05-05,30,38,View Accounts,Mortgage,3,2023-11-26 03:17:44.000,1,View Budget,Desktop,Travel,2432.65,6
1162,Male,30,Moranfurt,Illinois,Premium,757,2023-02-21,1,27,Created Budget,Mortgage,5,2023-10-23 19:51:52.000,35,Reviewed Transaction History,Desktop,Entertainment,3783.75,NULL
1163,Male,32,Brandonhaven,Idaho,Free,676,2023-10-22,17,36,Created Budget,Mortgage,3,2023-11-20 09:15:07.000,7,Set Goal,Mobile,Shopping,2432.94,1
1164,Other,21,North Thomasbury,New Hampshire,Premium,694,2023-11-22,19,30,Set Goal,Car Loan,3,2023-11-26 21:07:50.000,1,Set Goal,Mobile,Dining,2517.11,0
1165,Female,47,Greerborough,South Carolina,Premium,660,2022-06-12,16,36,Turned off notifications,Credit Card,3,2023-11-24 16:01:41.000,3,Turned off notifications,Desktop,Income,2872.54,35
1166,Other,34,Port Stevenchester,Arkansas,Free,662,2022-01-21,15,39,Turned off notifications,Credit Card,3,2023-11-22 13:59:39.000,5,Checked Credit Score,Desktop,Entertainment,3286.31,46
1167,Other,21,Gilesland,Kansas,Premium,686,2023-11-03,13,31,Added Account,Student Loan,3,2023-11-26 04:55:42.000,1,Created Budget,Mobile,Bills,3141.6,1
1168,Other,33,West Brianhaven,Montana,Premium,741,2023-02-02,18,31,Turned off notifications,Car Loan,3,2023-11-18 22:36:47.000,9,Checked Credit Score,Desktop,Travel,3018.26,16
1169,Male,43,Gutierrezville,Oklahoma,Free,618,2022-07-23,17,34,Set Goal,Only Checking and Savings,3,2023-10-13 08:19:25.000,45,Viewed Notifications,Mobile,Travel,3311.47,24
117,Male,50,East Denise,New Jersey,Premium,748,2023-06-26,24,35,View Goals,Investments,3,2023-11-20 21:31:58.000,7,View Budget,Mobile,Travel,2334.15,6
1170,Other,21,East Frank,Oregon,Free,648,2023-01-24,25,30,Checked Credit Score,Only Checking and Savings,3,2023-11-23 03:04:49.000,4,Turned off notifications,Mobile,Entertainment,NULL,11
1171,Male,31,Kathyside,Kansas,Free,675,2023-01-01,4,40,View Budget,Student Loan,3,2023-08-24 12:53:23.000,95,Viewed Notifications,Mobile,Dining,3210.85,67
1172,Female,63,Jessicaside,South Dakota,Premium,715,2023-10-10,16,24,Turned off notifications,Credit Card,3,2023-11-26 10:36:40.000,1,View Goals,Mobile,Travel,2913.83,3
1173,Female,64,Johnshire,Virginia,Premium,644,2022-09-05,26,31,Checked Credit Score,Investments,3,2023-11-24 01:31:10.000,3,Added Account,Mobile,Groceries,2420.6,16
1174,Female,47,Port Christopher,Alaska,Premium,701,2023-11-20,29,34,Turned off notifications,Car Loan,3,2023-11-27 04:23:20.000,0,Checked Credit Score,Mobile,Bills,3961.01,0
1175,Female,70,Johnchester,New Hampshire,Premium,728,2023-09-25,1,32,Checked Credit Score,Car Loan,2,2023-09-26 02:05:46.000,62,Checked Credit Score,Mobile,Entertainment,2911.46,NULL
1176,Female,65,Port Christine,New Jersey,Premium,718,2023-07-16,22,36,Added Account,Only Checking and Savings,3,2023-11-27 07:05:09.000,0,Added Account,Mobile,Dining,3018.26,5
1177,Other,48,Lake Michaelside,Vermont,Premium,675,2023-07-12,22,30,Created Budget,Car Loan,3,2023-11-21 17:31:52.000,6,View Goals,Mobile,Dining,2104.68,5
1178,Other,54,Rhodeshaven,Colorado,Premium,687,2022-09-12,23,28,Created Budget,Car Loan,3,2023-11-23 19:28:56.000,4,Created Budget,Mobile,Entertainment,2303.71,19
1179,Male,61,South Kari,Indiana,Free,724,2023-05-04,5,21,Reviewed Transaction History,Car Loan,4,2023-11-26 00:46:34.000,1,Viewed Notifications,Mobile,Dining,2056.14,31
118,Male,27,West Miguel,Michigan,Premium,631,2022-06-23,8,38,View Budget,Only Checking and Savings,3,2023-11-23 04:54:10.000,4,View Budget,Mobile,Bills,2417.69,66
1180,Female,32,Mooreborough,Florida,Premium,705,2023-06-11,15,35,View Budget,Investments,3,2023-11-09 13:51:52.000,18,Viewed Notifications,Mobile,Dining,2550.3,10
1181,Male,23,Moranfurt,Illinois,Free,586,2022-12-25,1,18,Reviewed Transaction History,Credit Card,4,2023-10-23 12:31:51.000,35,Reviewed Transaction History,Mobile,Income,3052.19,NULL
1182,Female,35,Mendezmouth,Connecticut,Premium,742,2023-08-12,18,35,Viewed Notifications,Student Loan,3,2023-11-27 04:35:59.000,0,View Accounts,Mobile,Bills,3133.41,6
1183,Female,46,Jessicaberg,Colorado,Free,577,2023-07-03,9,38,Turned off notifications,Student Loan,3,2023-11-22 03:43:53.000,5,Turned off notifications,Mobile,Shopping,3547.3,17
1184,Male,52,Lindsayport,Maryland,Premium,759,2021-12-25,17,33,Viewed Notifications,Student Loan,3,2023-10-10 00:25:30.000,48,Added Account,Mobile,Groceries,2339.06,30
1185,Male,58,Jasonberg,Rhode Island,Free,668,2022-08-19,19,28,Added Account,Car Loan,3,2023-11-27 03:12:35.000,0,Turned off notifications,Mobile,Travel,2888.25,23
1186,Male,60,New Brandon,Pennsylvania,Free,687,2023-04-09,3,49,Checked Credit Score,Credit Card,3,2023-08-25 15:55:59.000,94,Checked Credit Score,Desktop,Travel,3542.92,24
1187,Female,25,Espinozaside,West Virginia,Premium,657,2022-07-20,18,36,Added Account,Student Loan,3,2023-10-15 16:46:07.000,43,View Accounts,Mobile,Travel,3105.66,26
1188,Male,20,Scottside,Kentucky,Premium,740,2022-09-18,6,19,Checked Credit Score,Investments,3,2023-08-25 00:45:12.000,94,Checked Credit Score,Mobile,Dining,2773.06,65
1189,Female,61,Lake Kenneth,New Jersey,Free,722,2022-07-29,17,37,Added Account,Only Checking and Savings,3,2023-10-28 08:42:45.000,30,View Budget,Mobile,Bills,3617.33,27
119,Other,34,Matthewville,Vermont,Free,707,2023-04-12,2,32,Reviewed Transaction History,Investments,3,2023-05-06 20:28:44.000,205,Set Goal,Mobile,Dining,2037.54,3
1190,Male,20,East Victoria,Massachusetts,Free,737,2022-07-08,3,34,View Accounts,Student Loan,4,2023-11-19 16:26:24.000,8,Reviewed Transaction History,Mobile,Groceries,2619.13,206
1191,Other,50,Greerborough,South Carolina,Premium,715,2023-11-02,7,31,Checked Credit Score,Only Checking and Savings,4,2023-11-26 23:43:10.000,1,Added Account,Mobile,Groceries,2192.15,3
1192,Other,53,Greerborough,South Carolina,Premium,721,2023-06-02,27,31,Reviewed Transaction History,Car Loan,3,2023-11-23 16:34:40.000,4,Turned off notifications,Mobile,Shopping,2042.35,6
1193,Other,67,Jenniferbury,Ohio,Premium,709,2023-11-10,26,31,Added Account,Mortgage,3,2023-11-26 04:26:45.000,1,Set Goal,Desktop,Income,2260.97,0
1194,Male,41,Lake Danielchester,New York,Premium,727,2023-05-05,30,31,Viewed Notifications,Investments,3,2023-11-25 12:49:28.000,2,View Accounts,Mobile,Dining,2769.89,7
1195,Female,48,Youngview,Massachusetts,Free,712,2022-05-06,20,35,Reviewed Transaction History,Investments,3,2023-11-27 05:08:14.000,0,Created Budget,Mobile,Dining,3221.41,29
1196,Other,57,Valdezshire,Minnesota,Free,684,2023-05-03,1,20,Added Account,Car Loan,4,2023-09-05 20:14:59.000,83,Set Goal,Desktop,Travel,2585.83,NULL
1197,Other,69,Stacyshire,Hawaii,Premium,733,2023-05-03,10,32,View Accounts,Car Loan,3,2023-11-09 03:27:51.000,18,Created Budget,Mobile,Travel,2745.14,21
1198,Male,28,East Katiemouth,Colorado,Premium,644,2023-09-12,10,36,View Budget,Mortgage,2,2023-11-20 14:03:20.000,7,View Budget,Mobile,Dining,2671,7
1199,Male,64,Yangtown,Hawaii,Premium,620,2022-09-28,4,37,Checked Credit Score,Credit Card,3,2023-09-09 08:04:50.000,79,Reviewed Transaction History,Desktop,Bills,3095.82,74
12,Male,69,Michaelberg,Oklahoma,Free,725,2022-04-13,19,33,Reviewed Transaction History,Credit Card,3,2023-11-26 19:12:23.000,1,Checked Credit Score,Desktop,Groceries,3704.29,31
120,Male,31,Timothystad,Louisiana,Free,731,2022-08-14,30,34,Viewed Notifications,Mortgage,3,2023-11-02 08:47:09.000,25,Set Goal,Mobile,Entertainment,2505.73,15
1200,Other,48,Lake Nicoleview,Wyoming,Premium,706,2022-08-27,5,25,Turned off notifications,Student Loan,3,2023-11-15 15:58:12.000,12,View Goals,Mobile,Bills,2662.59,92
1201,Male,30,West Spencer,Missouri,Premium,788,2022-05-20,19,28,View Goals,Credit Card,3,2023-11-26 21:47:16.000,1,Reviewed Transaction History,Desktop,Dining,2931.75,30
1202,Female,23,Port Erica,Maine,Premium,780,2023-08-20,22,38,Reviewed Transaction History,Investments,3,2023-11-22 20:16:39.000,5,Reviewed Transaction History,Mobile,Shopping,2626.07,4
1203,Male,25,Johnshire,Virginia,Free,681,2023-02-28,27,33,Reviewed Transaction History,Car Loan,3,2023-11-21 04:05:38.000,6,Reviewed Transaction History,Mobile,Travel,3040.16,9
1204,Other,44,Jenniferstad,Alaska,Premium,763,2022-08-23,30,34,Turned off notifications,Credit Card,3,2023-11-02 13:11:47.000,25,View Accounts,Mobile,Entertainment,3911.4,13
1205,Male,42,Robertsshire,Rhode Island,Premium,730,2022-02-08,16,28,Created Budget,Mortgage,3,2023-10-07 08:03:37.000,51,View Accounts,Mobile,Bills,2505.85,40
1206,Female,40,New Lindsay,North Dakota,Premium,783,2022-05-17,12,40,View Budget,Investments,3,2023-05-25 14:13:38.000,186,View Accounts,Mobile,Dining,2618.59,31
1207,Other,49,Lake Josephland,Idaho,Free,658,2023-05-29,3,27,Reviewed Transaction History,Student Loan,2,2023-10-31 12:54:40.000,27,Reviewed Transaction History,Mobile,Groceries,3058.05,26
1208,Female,35,Lake Michaelside,Vermont,Premium,724,2023-07-13,20,27,Added Account,Student Loan,3,2023-11-26 17:01:37.000,1,Created Budget,Mobile,Entertainment,1951.21,6
1209,Male,53,Barajasberg,Maryland,Premium,665,2022-07-04,18,32,Turned off notifications,Mortgage,3,2023-11-25 14:30:41.000,2,Reviewed Transaction History,Mobile,Entertainment,2669.39,29
121,Female,48,Maldonadotown,Missouri,Free,699,2023-11-05,18,34,Created Budget,Student Loan,3,2023-11-26 22:40:03.000,1,Added Account,Mobile,Bills,3548.76,1
1210,Female,19,North Michaelaborough,Pennsylvania,Premium,718,2023-11-10,1,47,Reviewed Transaction History,Mortgage,3,2023-11-14 12:19:49.000,13,Set Goal,Desktop,Income,3088.37,NULL
1211,Male,30,South Joeburgh,North Carolina,Premium,691,2022-05-01,10,31,Set Goal,Credit Card,3,2023-10-15 19:37:48.000,43,View Budget,Mobile,Income,3288.48,56
1212,Female,46,Maldonadotown,Missouri,Premium,642,2022-06-26,16,37,Added Account,Credit Card,3,2023-11-22 06:09:42.000,5,View Accounts,Mobile,Entertainment,3005.88,30
1213,Other,25,West Ricardofort,Mississippi,Free,650,2023-05-07,29,32,Set Goal,Mortgage,3,2023-11-21 23:39:03.000,6,View Budget,Mobile,Entertainment,3274.31,6
1214,Female,22,North Krista,North Carolina,Free,717,2022-06-11,26,34,View Goals,Credit Card,3,2023-11-03 23:46:38.000,24,Created Budget,Desktop,Income,3140.81,20
1215,Other,49,Port Christopherton,North Dakota,Free,736,2022-01-06,28,33,View Accounts,Car Loan,3,2023-11-08 04:55:14.000,19,Viewed Notifications,Mobile,Income,3137.34,23
1216,Female,29,Georgemouth,New York,Free,692,2023-11-18,24,30,Set Goal,Student Loan,3,2023-11-26 11:19:33.000,1,Set Goal,Mobile,Income,3070.94,0
1217,Male,53,Port Christopher,Alaska,Free,709,2022-05-13,2,18,View Goals,Student Loan,5,2023-08-17 08:30:35.000,102,View Budget,Mobile,Travel,2860.21,335
1218,Female,53,West Jasonville,Colorado,Free,791,2021-12-12,19,35,Checked Credit Score,Credit Card,3,2023-11-14 19:59:41.000,13,Created Budget,Mobile,Shopping,3254.4,38
1219,Male,29,Conradview,Hawaii,Free,679,2022-08-19,14,34,Viewed Notifications,Credit Card,3,2023-11-06 15:28:53.000,21,Checked Credit Score,Mobile,Shopping,1842.74,30
122,Female,64,Rhodeshaven,Colorado,Premium,657,2022-10-17,19,31,Created Budget,Credit Card,3,2023-10-31 00:48:11.000,27,Added Account,Mobile,Shopping,1920.79,19
1220,Other,23,West Brianhaven,Montana,Premium,661,2022-10-25,1,8,Reviewed Transaction History,Car Loan,2,2023-04-10 15:46:35.000,231,Reviewed Transaction History,Mobile,Entertainment,3610.13,NULL
1221,Male,44,Rhodeshaven,Colorado,Premium,713,2022-01-18,3,28,Created Budget,Investments,4,2023-06-12 19:06:56.000,168,View Goals,Mobile,Travel,2464.55,101
1222,Other,55,Port Monicachester,North Dakota,Premium,699,2023-10-31,23,32,Added Account,Credit Card,3,2023-11-23 05:20:28.000,4,Added Account,Mobile,Groceries,3139.81,1
1223,Male,32,Mooreside,Washington,Premium,628,2022-11-22,11,35,Turned off notifications,Mortgage,3,2023-11-09 14:57:21.000,18,Checked Credit Score,Mobile,Bills,2402.09,31
1224,Female,62,Johnfort,Maine,Premium,733,2022-07-24,1,53,View Goals,Credit Card,4,2022-08-16 00:58:27.000,468,Viewed Notifications,Mobile,Entertainment,3552.31,NULL
1225,Other,36,Lisaburgh,Delaware,Free,704,2023-08-06,8,20,View Budget,Credit Card,3,2023-11-21 02:17:17.000,6,Checked Credit Score,Desktop,Entertainment,2744.29,11
1226,Other,47,Waltersborough,Kentucky,Premium,734,2023-08-30,7,42,Checked Credit Score,Investments,3,2023-11-17 13:12:13.000,10,Added Account,Desktop,Bills,3484.33,8
1227,Other,70,East William,New Jersey,Free,739,2022-04-27,5,31,View Budget,Mortgage,2,2023-09-24 21:23:11.000,64,View Budget,Mobile,Dining,2720.53,71
1228,Male,36,Brownborough,Utah,Premium,718,2023-03-24,22,36,Created Budget,Credit Card,3,2023-10-21 13:28:52.000,37,Checked Credit Score,Desktop,Income,3002.37,9
1229,Female,19,Parkerbury,Kansas,Premium,730,2023-09-21,2,42,View Accounts,Investments,3,2023-11-25 01:02:36.000,2,Viewed Notifications,Mobile,Dining,3371.68,25
123,Other,26,Smithland,Idaho,Premium,624,2022-04-14,6,36,Reviewed Transaction History,Student Loan,3,2023-11-14 09:08:09.000,13,View Budget,Mobile,Income,3344.5,102
1230,Other,43,New Laurenside,Vermont,Free,677,2021-12-22,22,36,View Goals,Investments,3,2023-10-04 17:33:33.000,54,Viewed Notifications,Desktop,Income,2560.82,28
1231,Female,49,Stevenmouth,Maine,Free,653,2022-06-10,3,29,View Budget,Mortgage,2,2023-08-12 05:30:17.000,107,View Budget,Mobile,Travel,3056.73,131
1232,Male,32,Jessicastad,Washington,Free,709,2022-05-03,10,36,View Accounts,Credit Card,3,2023-10-20 18:55:44.000,38,Reviewed Transaction History,Mobile,Dining,2967.99,53
1233,Male,64,East William,New Jersey,Free,684,2022-12-11,18,38,Turned off notifications,Car Loan,3,2023-11-08 23:54:25.000,19,View Goals,Mobile,Entertainment,2669.96,19
1234,Male,56,North Sharon,Mississippi,Premium,698,2022-01-02,27,33,Checked Credit Score,Credit Card,3,2023-11-11 10:16:34.000,16,Reviewed Transaction History,Mobile,Groceries,3348.88,25
1235,Female,51,Lake James,Montana,Free,681,2022-07-15,21,32,Added Account,Student Loan,3,2023-10-22 19:07:01.000,36,Checked Credit Score,Mobile,Bills,2536.67,19
1236,Other,64,Port Ashley,Oregon,Free,648,2022-03-23,5,35,Added Account,Student Loan,4,2023-09-06 21:21:02.000,82,Set Goal,Mobile,Shopping,3472.65,109
1237,Male,23,New Paul,Wisconsin,Free,645,2022-12-10,1,44,Checked Credit Score,Investments,3,2023-01-30 05:11:38.000,301,Turned off notifications,Mobile,Groceries,3516.66,NULL
1238,Male,59,Lake Vanessa,Utah,Free,676,2023-06-06,13,36,Reviewed Transaction History,Only Checking and Savings,3,2023-11-06 17:22:13.000,21,Set Goal,Desktop,Bills,4296.09,12
1239,Male,38,Franklinstad,Arkansas,Premium,782,2022-10-16,26,30,Turned off notifications,Credit Card,3,2023-11-13 14:22:31.000,14,Reviewed Transaction History,Desktop,Bills,2661.09,15
124,Male,54,Lake Brianshire,Arkansas,Free,679,2022-10-01,4,23,View Budget,Investments,2,2023-11-09 02:12:28.000,18,Viewed Notifications,Mobile,Bills,2890.93,97
1240,Other,23,Timothystad,Louisiana,Free,738,2022-07-03,30,29,Viewed Notifications,Credit Card,3,2023-11-22 22:31:00.000,5,Turned off notifications,Mobile,Income,3428.83,17
